Time	Steering	Speed	Acceleration
9:09:24 AM	-0.5	37.125	3
9:09:24 AM	-0.6	37.125	3
9:09:24 AM	-0.7	37.125	3
9:09:24 AM	-0.7	37.125	3
9:09:24 AM	-0.7	37.125	3
9:09:24 AM	-0.8	37.125	3
9:09:24 AM	-0.9	37.125	3
9:09:24 AM	-1	37.125	3
9:09:24 AM	-1.1	37.125	3
9:09:24 AM	-1.2	37.125	3
9:09:24 AM	-1.5	37.125	3
9:09:24 AM	-1.6	37.125	3
9:09:24 AM	-1.8	37.125	3
9:09:24 AM	-1.9	37.125	3
9:09:24 AM	-2.1	37.125	3
9:09:24 AM	-2.3	37.125	3
9:09:24 AM	-2.5	37.125	3
9:09:24 AM	-2.6	37.125	3
9:09:24 AM	-2.9	37.125	3
9:09:24 AM	-3.1	37.125	3
9:09:24 AM	-3.3	37.125	3
9:09:24 AM	-3.5	37.125	3
9:09:24 AM	-3.8	37.125	3
9:09:24 AM	-4	37.125	3
9:09:24 AM	-4.3	37.125	3
9:09:24 AM	-4.6	37.125	3
9:09:24 AM	-4.9	37.125	3
9:09:24 AM	-5.3	37.125	3
9:09:24 AM	-5.6	37.125	3
9:09:24 AM	-5.8	37.125	3
9:09:24 AM	-6.2	37.125	3
9:09:25 AM	-6.5	37.19375	5
9:09:25 AM	-6.9	37.19375	5
9:09:25 AM	-7.3	37.19375	5
9:09:25 AM	-7.7	37.19375	5
9:09:25 AM	-8.1	37.19375	5
9:09:25 AM	-8.3	37.19375	5
9:09:25 AM	-8.6	37.19375	5
9:09:25 AM	-8.8	37.19375	5
9:09:25 AM	-8.8	37.19375	5
9:09:25 AM	-8.8	37.19375	5
9:09:25 AM	-8.8	37.19375	5
9:09:25 AM	-8.8	37.19375	5
9:09:25 AM	-8.9	37.19375	5
9:09:25 AM	-9	37.19375	5
9:09:25 AM	-9.1	37.19375	5
9:09:25 AM	-9.1	37.19375	5
9:09:25 AM	-9.1	37.19375	5
9:09:25 AM	-9.1	37.19375	5
9:09:25 AM	-9.1	37.19375	5
9:09:25 AM	-9.1	37.19375	5
9:09:25 AM	-9.1	37.19375	5
9:09:25 AM	-9.1	37.19375	5
9:09:25 AM	-9.1	37.19375	5
9:09:25 AM	-9.1	37.19375	5
9:09:25 AM	-9.1	37.19375	5
9:09:25 AM	-9.1	37.19375	5
9:09:25 AM	-9.1	37.19375	5
9:09:25 AM	-9.1	37.19375	5
9:09:25 AM	-9.1	37.19375	5
9:09:25 AM	-9.1	37.19375	5
9:09:25 AM	-8.9	37.19375	5
9:09:25 AM	-8.8	37.19375	5
9:09:25 AM	-8.6	37.19375	5
9:09:25 AM	-8.4	37.19375	5
9:09:25 AM	-8.3	37.19375	5
9:09:25 AM	-8.1	37.19375	5
9:09:25 AM	-8	37.19375	5
9:09:25 AM	-7.8	37.19375	5
9:09:25 AM	-7.7	37.19375	5
9:09:25 AM	-7.6	37.19375	5
9:09:25 AM	-7.6	37.19375	5
9:09:25 AM	-7.5	37.19375	5
9:09:25 AM	-7.5	37.19375	5
9:09:25 AM	-7.4	37.19375	5
9:09:25 AM	-7.3	37.19375	5
9:09:25 AM	-7.3	37.19375	5
9:09:25 AM	-7.2	37.19375	5
9:09:25 AM	-7.1	37.19375	5
9:09:25 AM	-7	37.19375	5
9:09:25 AM	-6.9	37.19375	5
9:09:25 AM	-6.8	37.19375	5
9:09:25 AM	-6.7	37.19375	5
9:09:25 AM	-6.6	37.19375	5
9:09:25 AM	-6.5	37.19375	5
9:09:25 AM	-6.3	37.19375	5
9:09:25 AM	-6.2	37.19375	5
9:09:25 AM	-6.1	37.19375	5
9:09:25 AM	-6	37.19375	5
9:09:25 AM	-5.8	37.19375	5
9:09:25 AM	-5.7	37.19375	5
9:09:25 AM	-5.5	37.19375	5
9:09:25 AM	-5.4	37.19375	5
9:09:25 AM	-5.2	37.19375	5
9:09:25 AM	-5.1	37.19375	5
9:09:25 AM	-5	37.19375	5
